Search Results: Wisconsin / 2016 
FIPS code,State,Jurisdiction,Division,Precincts,Total Registration,Make,Model,Equipment Type,VVPAT,Accessible Use,Early Voting,Absentee Ballots,Polling Place
5511371500,Wisconsin,Sawyer Town,Sand Lake,1,597,Sequoia (Dominion),AVC Edge,DRE-Touchscreen,Yes,Yes,Yes,No,Yes
5511371500,Wisconsin,Sawyer Town,Sand Lake,1,597,Not Applicable,Not Applicable,Hand Counted Paper Ballots,N/A,No,Yes,Yes,Yes
5511375450,Wisconsin,Sawyer Town,Spider Lake,1,320,Not Applicable,Not Applicable,Hand Counted Paper Ballots,N/A,No,Yes,Yes,Yes
5511375450,Wisconsin,Sawyer Town,Spider Lake,1,320,Sequoia (Dominion),AVC Edge,DRE-Touchscreen,Yes,Yes,Yes,No,Yes
5511385100,Wisconsin,Sawyer Town,Weirgor,1,208,Not Applicable,Not Applicable,Hand Counted Paper Ballots,N/A,No,Yes,Yes,Yes
5511385100,Wisconsin,Sawyer Town,Weirgor,1,208,Sequoia (Dominion),AVC Edge,DRE-Touchscreen,Yes,Yes,Yes,No,Yes
5511387975,Wisconsin,Sawyer Village,Winter,1,172,Sequoia (Dominion),AVC Edge,DRE-Touchscreen,Yes,Yes,Yes,No,Yes
5511387975,Wisconsin,Sawyer Village,Winter,1,172,Not Applicable,Not Applicable,Hand Counted Paper Ballots,N/A,No,Yes,Yes,Yes
5511388000,Wisconsin,Sawyer Town,Winter,1,671,Sequoia (Dominion),AVC Edge,DRE-Touchscreen,Yes,Yes,Yes,No,Yes
5511388000,Wisconsin,Sawyer Town,Winter,1,671,Not Applicable,Not Applicable,Hand Counted Paper Ballots,N/A,No,Yes,Yes,Yes
5511501375,Wisconsin,Shawano Town,Almon,1,326,Sequoia (Dominion),AVC Edge,DRE-Touchscreen,Yes,Yes,Yes,No,Yes
5511501375,Wisconsin,Shawano Town,Almon,1,326,Not Applicable,Not Applicable,Hand Counted Paper Ballots,N/A,No,Yes,Yes,Yes
5511501975,Wisconsin,Shawano Town,Angelica,1,1098,Sequoia (Dominion),AVC Edge,DRE-Touchscreen,Yes,Yes,Yes,No,Yes
5511501975,Wisconsin,Shawano Town,Angelica,1,1098,Sequoia (Dominion),Optech IIIP-Eagle,Optical Scan,N/A,No,Yes,Yes,Yes
5511502075,Wisconsin,Shawano Village,Aniwa,1,135,Not Applicable,Not Applicable,Hand Counted Paper Ballots,N/A,No,Yes,Yes,Yes
5511502100,Wisconsin,Shawano Town,Aniwa,1,286,Sequoia (Dominion),AVC Edge,DRE-Touchscreen,Yes,Yes,Yes,No,Yes
5511502100,Wisconsin,Shawano Town,Aniwa,1,286,Not Applicable,Not Applicable,Hand Counted Paper Ballots,N/A,No,Yes,Yes,Yes
5511502075,Wisconsin,Shawano Village,Aniwa,1,135,Sequoia (Dominion),AVC Edge,DRE-Touchscreen,Yes,Yes,Yes,No,Yes
5511505000,Wisconsin,Shawano Town,Bartelme,1,391,Not Applicable,Not Applicable,Hand Counted Paper Ballots,N/A,No,Yes,Yes,Yes
5511505000,Wisconsin,Shawano Town,Bartelme,1,391,Sequoia (Dominion),AVC Edge,DRE-Touchscreen,Yes,Yes,Yes,No,Yes
5511506275,Wisconsin,Shawano Town,Belle Plaine,1,1105,Sequoia (Dominion),AVC Edge,DRE-Touchscreen,Yes,Yes,Yes,No,Yes
5511506275,Wisconsin,Shawano Town,Belle Plaine,1,1105,Sequoia (Dominion),Optech IIIP-Eagle,Optical Scan,N/A,No,Yes,Yes,Yes
5511507625,Wisconsin,Shawano Town,Birnamwood,1,394,Sequoia (Dominion),AVC Edge,DRE-Touchscreen,Yes,Yes,Yes,No,Yes
5511507625,Wisconsin,Shawano Town,Birnamwood,1,394,Sequoia (Dominion),Optech IIIP-Eagle,Optical Scan,N/A,No,Yes,Yes,Yes
5511507600,Wisconsin,Shawano Village,Birnamwood,1,373,Sequoia (Dominion),AVC Edge,DRE-Touchscreen,Yes,Yes,Yes,No,Yes
5511507600,Wisconsin,Shawano Village,Birnamwood,1,373,Not Applicable,Not Applicable,Hand Counted Paper Ballots,N/A,No,Yes,Yes,Yes
5511508725,Wisconsin,Shawano Village,Bonduel,1,813,Sequoia (Dominion),AVC Edge,DRE-Touchscreen,Yes,Yes,Yes,No,Yes
5511508725,Wisconsin,Shawano Village,Bonduel,1,813,Not Applicable,Not Applicable,Hand Counted Paper Ballots,N/A,No,Yes,Yes,Yes
5511509025,Wisconsin,Shawano Village,Bowler,1,157,Not Applicable,Not Applicable,Hand Counted Paper Ballots,N/A,No,Yes,Yes,Yes
5511509025,Wisconsin,Shawano Village,Bowler,1,157,Sequoia (Dominion),AVC Edge,DRE-Touchscreen,Yes,Yes,Yes,No,Yes
5511513325,Wisconsin,Shawano Village,Cecil,1,335,Sequoia (Dominion),AVC Edge,DRE-Touchscreen,Yes,Yes,Yes,No,Yes
5511513325,Wisconsin,Shawano Village,Cecil,1,335,Not Applicable,Not Applicable,Hand Counted Paper Ballots,N/A,No,Yes,Yes,Yes
5511522975,Wisconsin,Shawano Village,Eland,1,140,Not Applicable,Not Applicable,Hand Counted Paper Ballots,N/A,No,Yes,Yes,Yes
5511522975,Wisconsin,Shawano Village,Eland,1,140,Sequoia (Dominion),AVC Edge,DRE-Touchscreen,Yes,Yes,Yes,No,Yes
5511524775,Wisconsin,Shawano Town,Fairbanks,1,357,Sequoia (Dominion),AVC Edge,DRE-Touchscreen,Yes,Yes,Yes,No,Yes
5511524775,Wisconsin,Shawano Town,Fairbanks,1,357,Not Applicable,Not Applicable,Hand Counted Paper Ballots,N/A,No,Yes,Yes,Yes
5511528825,Wisconsin,Shawano Town,Germania,1,201,Not Applicable,Not Applicable,Hand Counted Paper Ballots,N/A,No,Yes,Yes,Yes
5511528825,Wisconsin,Shawano Town,Germania,1,201,Sequoia (Dominion),AVC Edge,DRE-Touchscreen,Yes,Yes,Yes,No,Yes
5511530400,Wisconsin,Shawano Town,Grant,1,566,Sequoia (Dominion),AVC Edge,DRE-Touchscreen,Yes,Yes,Yes,No,Yes
5511530400,Wisconsin,Shawano Town,Grant,1,566,Sequoia (Dominion),Optech IIIP-Eagle,Optical Scan,N/A,No,Yes,Yes,Yes
5511531500,Wisconsin,Shawano Town,Green Valley,1,587,Sequoia (Dominion),AVC Edge,DRE-Touchscreen,Yes,Yes,Yes,No,Yes
5511531500,Wisconsin,Shawano Town,Green Valley,1,587,Not Applicable,Not Applicable,Hand Counted Paper Ballots,N/A,No,Yes,Yes,Yes
5511531675,Wisconsin,Shawano Village,Gresham,1,306,Sequoia (Dominion),AVC Edge,DRE-Touchscreen,Yes,Yes,Yes,No,Yes
5511531675,Wisconsin,Shawano Village,Gresham,1,306,Sequoia (Dominion),Optech IIIP-Eagle,Optical Scan,N/A,No,Yes,Yes,Yes
5511533075,Wisconsin,Shawano Town,Hartland,1,457,Sequoia (Dominion),AVC Edge,DRE-Touchscreen,Yes,Yes,Yes,No,Yes
5511533075,Wisconsin,Shawano Town,Hartland,1,457,Sequoia (Dominion),Optech IIIP-Eagle,Optical Scan,N/A,No,Yes,Yes,Yes
5511534025,Wisconsin,Shawano Town,Herman,1,468,Sequoia (Dominion),Optech Insight,Optical Scan,N/A,No,Yes,Yes,Yes
5511534025,Wisconsin,Shawano Town,Herman,1,468,Sequoia (Dominion),AVC Edge,DRE-Touchscreen,Yes,Yes,Yes,No,Yes
5511536700,Wisconsin,Shawano Town,Hutchins,1,340,Sequoia (Dominion),AVC Edge,DRE-Touchscreen,Yes,Yes,Yes,No,Yes
5511536700,Wisconsin,Shawano Town,Hutchins,1,340,Sequoia (Dominion),Optech IIIP-Eagle,Optical Scan,N/A,No,Yes,Yes,Yes
5511543675,Wisconsin,Shawano Town,Lessor,1,716,Not Applicable,Not Applicable,Hand Counted Paper Ballots,N/A,No,Yes,Yes,Yes
5511543675,Wisconsin,Shawano Town,Lessor,1,716,Sequoia (Dominion),AVC Edge,DRE-Touchscreen,Yes,Yes,Yes,No,Yes
5511548900,Wisconsin,Shawano Town,Maple Grove,1,559,Sequoia (Dominion),AVC Edge,DRE-Touchscreen,Yes,Yes,Yes,No,Yes
5511548900,Wisconsin,Shawano Town,Maple Grove,1,559,Not Applicable,Not Applicable,Hand Counted Paper Ballots,N/A,No,Yes,Yes,Yes
5511550000,Wisconsin,Shawano Village,Mattoon,1,181,Sequoia (Dominion),AVC Edge,DRE-Touchscreen,Yes,Yes,Yes,No,Yes
5511550000,Wisconsin,Shawano Village,Mattoon,1,181,Not Applicable,Not Applicable,Hand Counted Paper Ballots,N/A,No,Yes,Yes,Yes
5511554250,Wisconsin,Shawano Town,Morris,1,265,Sequoia (Dominion),AVC Edge,DRE-Touchscreen,Yes,Yes,Yes,No,Yes
5511554250,Wisconsin,Shawano Town,Morris,1,265,Not Applicable,Not Applicable,Hand Counted Paper Ballots,N/A,No,Yes,Yes,Yes
5511555675,Wisconsin,Shawano Town,Navarino,1,275,Sequoia (Dominion),AVC Edge,DRE-Touchscreen,Yes,Yes,Yes,No,Yes
5511555675,Wisconsin,Shawano Town,Navarino,1,275,Not Applicable,Not Applicable,Hand Counted Paper Ballots,N/A,No,Yes,Yes,Yes
5511561700,Wisconsin,Shawano Town,Pella,1,541,Not Applicable,Not Applicable,Hand Counted Paper Ballots,N/A,No,Yes,Yes,Yes
5511561700,Wisconsin,Shawano Town,Pella,1,541,Sequoia (Dominion),AVC Edge,DRE-Touchscreen,Yes,Yes,Yes,No,Yes
5511566750,Wisconsin,Shawano Town,Red Springs,1,535,Sequoia (Dominion),AVC Edge,DRE-Touchscreen,Yes,Yes,Yes,No,Yes
5511566750,Wisconsin,Shawano Town,Red Springs,1,535,Sequoia (Dominion),Optech IIIP-Eagle,Optical Scan,N/A,No,Yes,Yes,Yes
5511567675,Wisconsin,Shawano Town,Richmond,1,1218,Sequoia (Dominion),Optech IIIP-Eagle,Optical Scan,N/A,No,Yes,Yes,Yes
5511567675,Wisconsin,Shawano Town,Richmond,1,1218,Sequoia (Dominion),AVC Edge,DRE-Touchscreen,Yes,Yes,Yes,No,Yes
5511572550,Wisconsin,Shawano Town,Seneca,1,337,Sequoia (Dominion),AVC Edge,DRE-Touchscreen,Yes,Yes,Yes,No,Yes
5511572550,Wisconsin,Shawano Town,Seneca,1,337,Sequoia (Dominion),Optech Insight,Optical Scan,N/A,No,Yes,Yes,Yes
5511572925,Wisconsin,Shawano City,Shawano,6,4491,Sequoia (Dominion),Optech Insight,Optical Scan,N/A,No,Yes,Yes,Yes
5511572925,Wisconsin,Shawano City,Shawano,6,4491,Sequoia (Dominion),AVC Edge,DRE-Touchscreen,Yes,Yes,Yes,No,Yes
5511579825,Wisconsin,Shawano Village,Tigerton,1,387,Sequoia (Dominion),AVC Edge,DRE-Touchscreen,Yes,Yes,Yes,No,Yes
5511579825,Wisconsin,Shawano Village,Tigerton,1,387,Sequoia (Dominion),Optech IIIP-Eagle,Optical Scan,N/A,No,Yes,Yes,Yes
5511583725,Wisconsin,Shawano Town,Washington,1,1144,Sequoia (Dominion),AVC Edge,DRE-Touchscreen,Yes,Yes,Yes,No,Yes
5511583725,Wisconsin,Shawano Town,Washington,1,1144,Sequoia (Dominion),Optech Insight,Optical Scan,N/A,No,Yes,Yes,Yes
5511584225,Wisconsin,Shawano Town,Waukechon,1,617,Sequoia (Dominion),AVC Edge,DRE-Touchscreen,Yes,Yes,Yes,No,Yes
5511584225,Wisconsin,Shawano Town,Waukechon,1,617,Sequoia (Dominion),Optech IIIP-Eagle,Optical Scan,N/A,No,Yes,Yes,Yes
5511585275,Wisconsin,Shawano Town,Wescott,1,1962,Sequoia (Dominion),AVC Edge,DRE-Touchscreen,Yes,Yes,Yes,No,Yes
5511585275,Wisconsin,Shawano Town,Wescott,1,1962,Sequoia (Dominion),Optech IIIP-Eagle,Optical Scan,N/A,No,Yes,Yes,Yes
5511588325,Wisconsin,Shawano Village,Wittenberg,1,517,Sequoia (Dominion),Optech IIIP-Eagle,Optical Scan,N/A,No,Yes,Yes,Yes
5511588350,Wisconsin,Shawano Town,Wittenberg,1,504,Sequoia (Dominion),AVC Edge,DRE-Touchscreen,Yes,Yes,Yes,No,Yes
5511588350,Wisconsin,Shawano Town,Wittenberg,1,504,Sequoia (Dominion),Optech IIIP-Eagle,Optical Scan,N/A,No,Yes,Yes,Yes
5511588325,Wisconsin,Shawano Village,Wittenberg,1,517,Sequoia (Dominion),AVC Edge,DRE-Touchscreen,Yes,Yes,Yes,No,Yes
5511700450,Wisconsin,Sheboygan Village,Adell,1,316,Sequoia (Dominion),Optech Insight,Optical Scan,N/A,No,Yes,Yes,Yes
5511700450,Wisconsin,Sheboygan Village,Adell,1,316,Sequoia (Dominion),AVC Edge,DRE-Touchscreen,Yes,Yes,Yes,No,Yes
5511712825,Wisconsin,Sheboygan Village,Cascade,1,410,Sequoia (Dominion),AVC Edge,DRE-Touchscreen,Yes,Yes,Yes,No,Yes
5511712825,Wisconsin,Sheboygan Village,Cascade,1,410,Sequoia (Dominion),Optech Insight,Optical Scan,N/A,No,Yes,Yes,Yes
5511713475,Wisconsin,Sheboygan Village,Cedar Grove,1,1334,Sequoia (Dominion),AVC Edge,DRE-Touchscreen,Yes,Yes,Yes,No,Yes
5511713475,Wisconsin,Sheboygan Village,Cedar Grove,1,1334,Sequoia (Dominion),Optech Insight,Optical Scan,N/A,No,Yes,Yes,Yes
5511723275,Wisconsin,Sheboygan Village,Elkhart Lake,1,767,Sequoia (Dominion),AVC Edge,DRE-Touchscreen,Yes,Yes,Yes,No,Yes
5511723275,Wisconsin,Sheboygan Village,Elkhart Lake,1,767,Sequoia (Dominion),Optech Insight,Optical Scan,N/A,No,Yes,Yes,Yes
5511729350,Wisconsin,Sheboygan Village,Glenbeulah,1,303,Sequoia (Dominion),AVC Edge,DRE-Touchscreen,Yes,Yes,Yes,No,Yes
5511729350,Wisconsin,Sheboygan Village,Glenbeulah,1,303,Sequoia (Dominion),Optech Insight,Optical Scan,N/A,No,Yes,Yes,Yes
5511731100,Wisconsin,Sheboygan Town,Greenbush,1,1003,Sequoia (Dominion),Optech Insight,Optical Scan,N/A,No,Yes,Yes,Yes
5511731100,Wisconsin,Sheboygan Town,Greenbush,1,1003,Sequoia (Dominion),AVC Edge,DRE-Touchscreen,Yes,Yes,Yes,No,Yes
5511734050,Wisconsin,Sheboygan Town,Herman,1,1206,Sequoia (Dominion),AVC Edge,DRE-Touchscreen,Yes,Yes,Yes,No,Yes
5511734050,Wisconsin,Sheboygan Town,Herman,1,1206,Sequoia (Dominion),Optech Insight,Optical Scan,N/A,No,Yes,Yes,Yes
5511735375,Wisconsin,Sheboygan Town,Holland,1,1573,Sequoia (Dominion),Optech Insight,Optical Scan,N/A,No,Yes,Yes,Yes
5511735375,Wisconsin,Sheboygan Town,Holland,1,1573,Sequoia (Dominion),AVC Edge,DRE-Touchscreen,Yes,Yes,Yes,No,Yes
5511736025,Wisconsin,Sheboygan Village,Howards Grove,1,2161,Sequoia (Dominion),AVC Edge,DRE-Touchscreen,Yes,Yes,Yes,No,Yes
5511736025,Wisconsin,Sheboygan Village,Howards Grove,1,2161,Sequoia (Dominion),Optech Insight,Optical Scan,N/A,No,Yes,Yes,Yes
5511740275,Wisconsin,Sheboygan Village,Kohler,1,1514,Sequoia (Dominion),Optech Insight,Optical Scan,N/A,No,Yes,Yes,Yes
5511740275,Wisconsin,Sheboygan Village,Kohler,1,1514,Sequoia (Dominion),AVC Edge,DRE-Touchscreen,Yes,Yes,Yes,No,Yes
5511744150,Wisconsin,Sheboygan Town,Lima,1,1981,Sequoia (Dominion),AVC Edge,DRE-Touchscreen,Yes,Yes,Yes,No,Yes
5511744150,Wisconsin,Sheboygan Town,Lima,1,1981,Sequoia (Dominion),Optech Insight,Optical Scan,N/A,No,Yes,Yes,Yes
5511746575,Wisconsin,Sheboygan Town,Lyndon,1,1015,Sequoia (Dominion),AVC Edge,DRE-Touchscreen,Yes,Yes,Yes,No,Yes
5511746575,Wisconsin,Sheboygan Town,Lyndon,1,1015,Sequoia (Dominion),Optech Insight,Optical Scan,N/A,No,Yes,Yes,Yes
5511753375,Wisconsin,Sheboygan Town,Mitchell,1,826,Sequoia (Dominion),AVC Edge,DRE-Touchscreen,Yes,Yes,Yes,No,Yes
5511753375,Wisconsin,Sheboygan Town,Mitchell,1,826,Sequoia (Dominion),Optech Insight,Optical Scan,N/A,No,Yes,Yes,Yes
5511754475,Wisconsin,Sheboygan Town,Mosel,1,528,Sequoia (Dominion),AVC Edge,DRE-Touchscreen,Yes,Yes,Yes,No,Yes
5511754475,Wisconsin,Sheboygan Town,Mosel,1,528,Sequoia (Dominion),Optech Insight,Optical Scan,N/A,No,Yes,Yes,Yes
5511760100,Wisconsin,Sheboygan Village,Oostburg,1,2058,Sequoia (Dominion),Optech Insight,Optical Scan,N/A,No,Yes,Yes,Yes
5511760100,Wisconsin,Sheboygan Village,Oostburg,1,2058,Sequoia (Dominion),AVC Edge,DRE-Touchscreen,Yes,Yes,Yes,No,Yes
5511763725,Wisconsin,Sheboygan Town,Plymouth,4,2113,Sequoia (Dominion),Optech Insight,Optical Scan,N/A,No,Yes,Yes,Yes
5511763700,Wisconsin,Sheboygan City,Plymouth,1,5057,Sequoia (Dominion),AVC Edge,DRE-Touchscreen,Yes,Yes,Yes,No,Yes
5511763700,Wisconsin,Sheboygan City,Plymouth,1,5057,Sequoia (Dominion),Optech Insight,Optical Scan,N/A,No,Yes,Yes,Yes
5511763725,Wisconsin,Sheboygan Town,Plymouth,4,2113,Sequoia (Dominion),AVC Edge,DRE-Touchscreen,Yes,Yes,Yes,No,Yes
5511766200,Wisconsin,Sheboygan Village,Random Lake,1,988,Sequoia (Dominion),AVC Edge,DRE-Touchscreen,Yes,Yes,Yes,No,Yes
5511766200,Wisconsin,Sheboygan Village,Random Lake,1,988,Sequoia (Dominion),Optech Insight,Optical Scan,N/A,No,Yes,Yes,Yes
5511767150,Wisconsin,Sheboygan Town,Rhine,1,1527,Sequoia (Dominion),AVC Edge,DRE-Touchscreen,Yes,Yes,Yes,No,Yes
5511767150,Wisconsin,Sheboygan Town,Rhine,1,1527,Sequoia (Dominion),Optech Insight,Optical Scan,N/A,No,Yes,Yes,Yes
5511770350,Wisconsin,Sheboygan Town,Russell,1,247,Sequoia (Dominion),AVC Edge,DRE-Touchscreen,Yes,Yes,Yes,No,Yes
5511770350,Wisconsin,Sheboygan Town,Russell,1,247,Sequoia (Dominion),Optech Insight,Optical Scan,N/A,No,Yes,Yes,Yes
5511772350,Wisconsin,Sheboygan Town,Scott,1,1170,Sequoia (Dominion),AVC Edge,DRE-Touchscreen,Yes,Yes,Yes,No,Yes
5511772350,Wisconsin,Sheboygan Town,Scott,1,1170,Sequoia (Dominion),Optech Insight,Optical Scan,N/A,No,Yes,Yes,Yes
5511772975,Wisconsin,Sheboygan City,Sheboygan,30,25052,Sequoia (Dominion),Optech Insight,Optical Scan,N/A,No,Yes,Yes,Yes
5511773000,Wisconsin,Sheboygan Town,Sheboygan,1,4980,Sequoia (Dominion),AVC Edge,DRE-Touchscreen,Yes,Yes,Yes,No,Yes
5511773000,Wisconsin,Sheboygan Town,Sheboygan,1,4980,Sequoia (Dominion),Optech Insight,Optical Scan,N/A,No,Yes,Yes,Yes
5511772975,Wisconsin,Sheboygan City,Sheboygan,30,25052,Sequoia (Dominion),AVC Edge,DRE-Touchscreen,Yes,Yes,Yes,No,Yes
5511773025,Wisconsin,Sheboygan City,Sheboygan Falls,3,5177,Sequoia (Dominion),Optech Insight,Optical Scan,N/A,No,Yes,Yes,Yes
5511773050,Wisconsin,Sheboygan Town,Sheboygan Falls,1,1112,Sequoia (Dominion),AVC Edge,DRE-Touchscreen,Yes,Yes,Yes,No,Yes
5511773050,Wisconsin,Sheboygan Town,Sheboygan Falls,1,1112,Sequoia (Dominion),Optech Insight,Optical Scan,N/A,No,Yes,Yes,Yes
5511773025,Wisconsin,Sheboygan City,Sheboygan Falls,3,5177,Sequoia (Dominion),AVC Edge,DRE-Touchscreen,Yes,Yes,Yes,No,Yes
5511773425,Wisconsin,Sheboygan Town,Sherman,1,997,Sequoia (Dominion),Optech Insight,Optical Scan,N/A,No,Yes,Yes,Yes
5511773425,Wisconsin,Sheboygan Town,Sherman,1,997,Sequoia (Dominion),AVC Edge,DRE-Touchscreen,Yes,Yes,Yes,No,Yes
5511783100,Wisconsin,Sheboygan Village,Waldo,1,332,Sequoia (Dominion),AVC Edge,DRE-Touchscreen,Yes,Yes,Yes,No,Yes
5511783100,Wisconsin,Sheboygan Village,Waldo,1,332,Sequoia (Dominion),Optech Insight,Optical Scan,N/A,No,Yes,Yes,Yes
5511787500,Wisconsin,Sheboygan Town,Wilson,1,2468,Sequoia (Dominion),AVC Edge,DRE-Touchscreen,Yes,Yes,Yes,No,Yes
5511787500,Wisconsin,Sheboygan Town,Wilson,1,2468,Sequoia (Dominion),Optech Insight,Optical Scan,N/A,No,Yes,Yes,Yes
5510904400,Wisconsin,St. Croix Village,Baldwin,1,2096,Election Systems & Software,DS200,Optical Scan,N/A,No,Yes,Yes,Yes
5510904425,Wisconsin,St. Croix Town,Baldwin,1,602,Election Systems & Software,ExpressVote,Ballot Marking Device or System,N/A,Yes,Yes,No,Yes
5510904425,Wisconsin,St. Croix Town,Baldwin,1,602,Election Systems & Software,DS200,Optical Scan,N/A,No,Yes,Yes,Yes
5510904400,Wisconsin,St. Croix Village,Baldwin,1,2096,Election Systems & Software,ExpressVote,Ballot Marking Device or System,N/A,Yes,Yes,No,Yes
5510911775,Wisconsin,St. Croix Town,Cady,1,528,Election Systems & Software,ExpressVote,Ballot Marking Device or System,N/A,Yes,Yes,No,Yes
5510911775,Wisconsin,St. Croix Town,Cady,1,528,Election Systems & Software,DS200,Optical Scan,N/A,No,Yes,Yes,Yes
5510918300,Wisconsin,St. Croix Town,Cylon,1,386,Election Systems & Software,ExpressVote,Ballot Marking Device or System,N/A,Yes,Yes,No,Yes
5510918300,Wisconsin,St. Croix Town,Cylon,1,386,Election Systems & Software,DS200,Optical Scan,N/A,No,Yes,Yes,Yes
5510919325,Wisconsin,St. Croix Village,Deer Park,1,126,Election Systems & Software,ExpressVote,Ballot Marking Device or System,N/A,Yes,Yes,No,Yes
5510919325,Wisconsin,St. Croix Village,Deer Park,1,126,Election Systems & Software,DS200,Optical Scan,N/A,No,Yes,Yes,Yes
5510922400,Wisconsin,St. Croix Town,Eau Galle,1,705,Election Systems & Software,DS200,Optical Scan,N/A,No,Yes,Yes,Yes
5510922400,Wisconsin,St. Croix Town,Eau Galle,1,705,Election Systems & Software,ExpressVote,Ballot Marking Device or System,N/A,Yes,Yes,No,Yes
5510923925,Wisconsin,St. Croix Town,Emerald,1,461,Election Systems & Software,ExpressVote,Ballot Marking Device or System,N/A,Yes,Yes,No,Yes
5510923925,Wisconsin,St. Croix Town,Emerald,1,461,Election Systems & Software,DS200,Optical Scan,N/A,No,Yes,Yes,Yes
5510924275,Wisconsin,St. Croix Town,Erin Prairie,1,417,Election Systems & Software,DS200,Optical Scan,N/A,No,Yes,Yes,Yes
5510924275,Wisconsin,St. Croix Town,Erin Prairie,1,417,Election Systems & Software,ExpressVote,Ballot Marking Device or System,N/A,Yes,Yes,No,Yes
5510926525,Wisconsin,St. Croix Town,Forest,1,414,Election Systems & Software,ExpressVote,Ballot Marking Device or System,N/A,Yes,Yes,No,Yes
5510926525,Wisconsin,St. Croix Town,Forest,1,414,Election Systems & Software,DS200,Optical Scan,N/A,No,Yes,Yes,Yes
5510929600,Wisconsin,St. Croix Town,Glenwood,1,452,Election Systems & Software,ExpressVote,Ballot Marking Device or System,N/A,Yes,Yes,No,Yes
5510929600,Wisconsin,St. Croix Town,Glenwood,1,452,Election Systems & Software,DS200,Optical Scan,N/A,No,Yes,Yes,Yes
5510929625,Wisconsin,St. Croix City,Glenwood City,1,684,Election Systems & Software,ExpressVote,Ballot Marking Device or System,N/A,Yes,Yes,No,Yes
5510929625,Wisconsin,St. Croix City,Glenwood City,1,684,Election Systems & Software,DS200,Optical Scan,N/A,No,Yes,Yes,Yes
5510932350,Wisconsin,St. Croix Town,Hammond,1,1332,Election Systems & Software,ExpressVote,Ballot Marking Device or System,N/A,Yes,Yes,No,Yes
5510932350,Wisconsin,St. Croix Town,Hammond,1,1332,Election Systems & Software,DS200,Optical Scan,N/A,No,Yes,Yes,Yes
5510932325,Wisconsin,St. Croix Village,Hammond,2,1020,Election Systems & Software,ExpressVote,Ballot Marking Device or System,N/A,Yes,Yes,No,Yes
5510932325,Wisconsin,St. Croix Village,Hammond,2,1020,Election Systems & Software,DS200,Optical Scan,N/A,No,Yes,Yes,Yes
5510936275,Wisconsin,St. Croix Town,Hudson,1,5449,Election Systems & Software,DS200,Optical Scan,N/A,No,Yes,Yes,Yes
5510936250,Wisconsin,St. Croix City,Hudson,6,8035,Election Systems & Software,ExpressVote,Ballot Marking Device or System,N/A,Yes,Yes,No,Yes
5510936250,Wisconsin,St. Croix City,Hudson,6,8035,Election Systems & Software,DS200,Optical Scan,N/A,No,Yes,Yes,Yes
5510936275,Wisconsin,St. Croix Town,Hudson,1,5449,Election Systems & Software,ExpressVote,Ballot Marking Device or System,N/A,Yes,Yes,No,Yes
5510939825,Wisconsin,St. Croix Town,Kinnickinnic,1,1157,Election Systems & Software,ExpressVote,Ballot Marking Device or System,N/A,Yes,Yes,No,Yes
5510939825,Wisconsin,St. Croix Town,Kinnickinnic,1,1157,Election Systems & Software,DS200,Optical Scan,N/A,No,Yes,Yes,Yes
5510957100,Wisconsin,St. Croix City,New Richmond,2,4383,Election Systems & Software,DS200,Optical Scan,N/A,No,Yes,Yes,Yes
5510957100,Wisconsin,St. Croix City,New Richmond,2,4383,Election Systems & Software,ExpressVote,Ballot Marking Device or System,N/A,Yes,Yes,No,Yes
5510958050,Wisconsin,St. Croix Village,North Hudson,1,2496,Election Systems & Software,ExpressVote,Ballot Marking Device or System,N/A,Yes,Yes,No,Yes
5510958050,Wisconsin,St. Croix Village,North Hudson,1,2496,Election Systems & Software,DS200,Optical Scan,N/A,No,Yes,Yes,Yes
5510963425,Wisconsin,St. Croix Town,Pleasant Valley,1,309,Election Systems & Software,ExpressVote,Ballot Marking Device or System,N/A,Yes,Yes,No,Yes
5510963425,Wisconsin,St. Croix Town,Pleasant Valley,1,309,Election Systems & Software,DS200,Optical Scan,N/A,No,Yes,Yes,Yes
5510967650,Wisconsin,St. Croix Town,Richmond,2,1965,Election Systems & Software,ExpressVote,Ballot Marking Device or System,N/A,Yes,Yes,No,Yes
5510967650,Wisconsin,St. Croix Town,Richmond,2,1965,Election Systems & Software,DS200,Optical Scan,N/A,No,Yes,Yes,Yes
5510968475,Wisconsin,St. Croix Village,Roberts,1,956,Election Systems & Software,ExpressVote,Ballot Marking Device or System,N/A,Yes,Yes,No,Yes
5510968475,Wisconsin,St. Croix Village,Roberts,1,956,Election Systems & Software,DS200,Optical Scan,N/A,No,Yes,Yes,Yes
5510970200,Wisconsin,St. Croix Town,Rush River,1,335,Election Systems & Software,DS200,Optical Scan,N/A,No,Yes,Yes,Yes
5510970200,Wisconsin,St. Croix Town,Rush River,1,335,Election Systems & Software,ExpressVote,Ballot Marking Device or System,N/A,Yes,Yes,No,Yes
5510974675,Wisconsin,St. Croix Village,Somerset,1,1284,Election Systems & Software,DS200,Optical Scan,N/A,No,Yes,Yes,Yes
5510974700,Wisconsin,St. Croix Town,Somerset,1,2458,Election Systems & Software,ExpressVote,Ballot Marking Device or System,N/A,Yes,Yes,No,Yes
5510974700,Wisconsin,St. Croix Town,Somerset,1,2458,Election Systems & Software,DS200,Optical Scan,N/A,No,Yes,Yes,Yes
